Wind Speed,Temperature,Previous Power,Previous Load,Hour,Power Forecast,Load Forecast,Frequency Deviation,Voltage Level,Reserve Requirement
12.469865318941459,-1.0196581189716838,501.80416486340994,558.2364458113259,16,870.8958382704882,759.7727121016966,-0.5,1.08,89.48596187891489
8.56518039405789,12.434120698178264,357.3621077718592,473.2923326463841,15,671.0717148529475,662.3211908529487,0.02252274872014238,0.9689154484232203,59.71258135150477
8.057981983986418,-9.027539348996871,578.136222236251,443.093246566953,6,746.7137827539675,733.5132319967072,-0.27560737513617994,1.0798613650433684,90.42980877417524
8.058067064067107,19.242342597118988,415.3353751133638,447.73580424140994,15,697.4660017963964,617.4235370381043,-0.5,1.0747512467744529,71.55807130753846
21.581489780152378,16.43339167606231,497.53427192685064,374.46804314666554,2,1200.0,567.6860174810407,-0.5,1.08,194.70895917620297
14.44258289250513,29.790789734057604,311.4233081245758,661.9292330014695,15,1008.552583867967,750.8919384825518,-0.5,1.0192683974644428,137.78354340024717
6.898990264785775,21.111436546495426,460.61981315564935,282.0065416773083,7,710.24681413354,567.1188347956471,-0.5,1.08,101.99408787003816
12.790433945623779,37.90883924078763,381.4139452869797,608.5725781263167,11,1001.3494154957443,678.7333130075634,-0.5,1.08,141.65888513514787
10.785690778640161,16.070423820787138,267.8043582658189,445.8323311989723,2,821.3043662564775,585.9667172627384,-0.5,1.08,83.09832314805365
2.1127985356235093,13.944699479976926,554.1842089336317,488.51137424510586,16,460.5405477336789,648.1360670969543,0.5,0.92,105.35216253492439
4.658842677983584,13.156433492829041,664.1159539091574,442.24148301467335,20,593.8095760590201,629.7396606083032,0.05088260076794769,1.0294538037745007,90.79467375076811
11.247079790859598,10.604112889682263,612.9473589343946,723.5037591570438,17,885.9796515707164,795.1203305854999,-0.5,1.0556060647465806,78.18541830730074
20.466286123270265,-7.077509163825688,568.1690689903805,551.9578722022932,10,1200.0,750.0347492297853,-0.5,1.08,195.86344376003834
8.101471454713808,12.798053729920424,458.58788320544545,644.8454230051423,3,776.4983234625478,733.0490752988558,-0.18511510562654715,0.9883328932588035,74.03817899983366
6.554864970172874,-5.678547264359924,580.5890228547826,706.0632230315207,15,606.2014336829135,814.9930289939483,0.5,0.92,132.00545121599757
9.981771535555445,19.520333445857688,622.3853198573728,569.6086568826885,16,841.0641626694061,725.960022547608,-0.5,1.08,91.2541851594743
6.304090675529202,2.5993970752941564,513.6821829671293,406.5251474973745,8,666.5829583753231,635.5210972445154,-0.3793828639993215,1.08,86.86677116778876
7.7634606462230575,6.056673769115802,381.5639827687977,523.5228699861074,5,732.8868639824548,690.4231207975324,-0.19005217787027412,1.005344933852047,81.43396049115525
9.256402610779705,8.305898051674482,450.0615701408629,460.9302383720557,23,754.59233930816,582.3269689399323,-0.5,1.08,85.52212340814391
4.499289394493837,12.950649621867546,670.2696488347937,489.5795005735241,19,580.0023068425202,687.6640361753001,0.5,0.9241178903849286,106.54267895204588
14.868089839798847,15.06868254939037,492.52558318498336,538.6451448820853,1,1036.1948524571706,612.1666884648347,-0.5,1.08,130.26241913406153
3.9500555742341446,25.844795830730707,200.0,533.9013229489283,8,546.6706168963343,662.8118931108482,0.5,0.92,131.23234195388548
3.614215945155341,9.224699064924462,353.10765363298066,599.4530993224344,20,459.91171269677324,693.0939509050678,0.5,0.92,131.05990663500964
10.504308039705446,19.801461362223698,457.55512968575187,616.8765152536585,5,908.0026875104766,719.8249473617104,-0.5,1.074310716486395,102.18201518080463
14.222210879971978,40.0,603.5825238417568,533.9025788480251,2,1135.1693601668399,715.9405043727556,-0.5,1.08,165.6959111292604
10.347445740359149,18.7735070276323,472.68776475930883,598.4162701729501,19,812.8065362584405,690.3791437187363,-0.5,1.0681812603985483,79.48173389614713
8.687829173184491,13.195102110683662,605.443165497326,484.076817407747,5,847.7182868673815,681.5953840648161,-0.5,1.08,96.28408056219665
7.715989329533742,7.208483480717027,447.38376464525106,707.7735790715805,6,738.1800225675751,786.6277858144241,0.5,0.92,102.65412855044539
6.9403572975756616,13.056684545796715,303.5707477764387,482.13864541388244,0,601.0014983859836,526.0494628461672,-0.4450301109685168,1.0494675566315095,67.23455682920323
16.772825576657944,6.137796563905942,450.84388414019156,693.6623781546914,22,1083.3832641435258,738.466109203219,-0.5,1.0799435204488452,148.88586870264234
11.31086503793848,17.686614266837726,534.4945001546286,372.87194898739335,0,891.7817384256855,497.96372890551754,-0.5,1.08,113.86997026398423
7.300874920064084,16.03544138639393,526.1950349341313,504.3511291106985,4,755.684821662722,651.8801525738089,-0.5,1.08,84.54563543425186
5.974373094710684,-6.622192209177932,374.48922507433645,510.28261916636734,5,580.9916385422911,756.7327704457322,0.5,0.92,137.24774301096693
13.28402745376043,14.814419942339324,464.8803798196235,583.4790153698169,12,917.7323678566402,574.3909143154431,-0.5,1.08,113.13610986389556
16.553101649801405,25.76146312640013,768.4674238064074,653.4180163862588,1,1200.0,701.3638646125918,-0.5,1.08,164.02164942551167
15.73198752207241,11.008881477972501,376.6731173703123,400.0725756328567,14,1020.8422904182449,628.6200782088301,-0.5,1.08,141.48552783476376
5.311554286664757,8.47103227588438,566.0723394463748,417.0420349548511,14,590.7108091120156,586.6390042518442,-0.20921050533240337,1.0584342270577884,77.2779762492901
7.675238197283421,1.2229922688314758,290.3324301430205,381.77103187405146,12,604.0815412225267,500.1990847115399,-0.5,1.08,68.96790192791329
6.853766646414698,-3.5799204162440432,586.3791824569662,708.42210366381,13,670.1721559179825,767.1885567984267,0.5,0.92,93.46871070082769
8.311910022485725,23.31349267063254,410.7674609811553,585.7125931356547,21,723.7746870735232,638.8989349774362,-0.4795926487709772,1.0636426834723052,68.54718522877944
14.790118998973313,13.18521670420804,540.208825820294,419.87545498514527,6,1110.5842979086067,654.1339677962866,-0.5,1.08,164.77782038355002
19.428871636775916,22.720215620034228,370.8474398231799,496.82861512527154,13,1189.0776885954224,627.5931042830841,-0.5,1.08,190.12500222512583
11.55658711487171,30.31323744579469,529.0852800176707,691.8113674793793,23,919.8715256924106,685.0190233795101,-0.5,1.0756082031771912,115.05727888564977
6.110396742312313,24.212476849103453,409.1349704258562,516.6256923626514,9,658.5757650932355,609.8313560760215,-0.28718247560132193,1.014961832533638,82.25950083370853
9.130064236637507,9.576276785612041,428.4951817033375,509.53742346505925,16,728.5576924057102,648.0881575168941,-0.5,1.0725294008490232,81.40245875429329
21.43620963367325,16.448676646575553,544.1986006395031,456.24439518123296,13,1200.0,598.995650848237,-0.5,1.08,200.0
9.83974118386102,8.852271348430817,456.9614523602984,427.00092234174843,7,842.3050570087606,676.9676091525807,-0.5,1.08,104.3556448967806
7.7265481745927165,7.917115373983369,538.0381448216311,691.9988572531788,3,764.8536938655236,746.1522325398682,-0.0010938889057234436,0.951805436160745,73.42552241187653
8.13326079812076,18.42815162402624,480.91586813566494,750.8681906490472,15,728.4522372991639,754.0096706245927,0.4661760816716169,0.92,74.83802663002143
